Review,Label
"Great light for the price. As other reviewers have stated, this does have an orange hue to it. I fixed that with a can of 18 karat gold spray paint that I bought at Michael’s. It’s perfect now.",1
Lighting is not bright,0
It worked fine for awhile and I think the remote battery died. I can’t open the battery replacement slot so now it doesn’t work at all! It was also a little bit crooked. I wish I would have returned it right away but I didn’t. So now I am stuck with junk.,0
The product came with very helpful mounting hardware that made it easy to hang the base on the wall and ensure it was level. Unfortunately the actual fixture is not even so it looks off level even though it was mounted properly. Disappointed because it looks janky and I’m unable to fix it.,0
Works just as described and does just as described. This was worth every dollar.,1
"Very easy to install, and works great!",1
It’s very easy to put together and use and I do like the remote control but it’s nowhere near as bright as I thought it would be and it doesn’t really illuminate a large painting.,1
I have a dark room with no electric so l am redecorating it to be very light. I bought this to illuminate artwork. Sleek and works great for the job,1
"I used a clear command strip to hang, so that I didnt have to damage the walls, so installation was a breeze. I used it in my foyer, and it adds so much character to a plain canvas painting, and for such a small price. Also adds subtle ambient light acting like a nightlight when all other lights are off. Ill be ordering a couple more for my living room.",1
Very easy to use. Much more convenient than a wired picture light if you have furniture below the picture. Really like having the ability to use the remote to control lighting intensity. Good color rendition.,1
Terrible light. Purchased to illuminate a needlepoint portrait. It won't stay lit for more than 15 minutes. Have changed all batteries twice - doesn't improve anything. Too bad - it looked nice hanging over the picture frame. Didn't keep packaging - my mistake. Will return it anyway and hope for a refund. It's of absolutely no value to me but I'd like my $32.99. Amazon has never disappointed me - hope this won't be a first time.,0
Easy to install. Lights can changed to yellow or white. Best of all they have a timer.,1
Great art light. EZ to install and use. Remote has timer and brightness adjustable except it is not that bright. More like a low level adjustable light. The curve on the light is non adjustable but works. Highly recommend,1
"Have only used it a couple of times. Not very bright to light the picture. The unit, without being turned on, drains the batteries. I tested this, put fresh batteries in and 3-4wks later, tried to turn it on and they barely glow, as the batteries are almost dead again, and have not used it, and made sure the unit was completely off.

So, summary,,,,, not very bright, the base drains the battery (because of wireless signal?), and you have to be within a few feet for the remote to work.

Also, not flexible on the light mount, it is a hard tube in a U shape, this limits the adjustability.

Pretty useless, but I hardmounted screws in the wall to hold the base, so there it sits.

Would not recommend.",0
I like the color and how well the lighting can be adjusted to highlight the picture I wanted to enhance.,1
"Directionally there isn’t much you can adjust here so you’re not going to get a full wash on a larger picture. It sucks up battery power pretty quickly. It nice that the light is programmable for temp and dim. There isn’t much selection for a reasonable priced cordless battery operated art light, so I guess you have to pick your battles.",0
Not as bright as I thought.,1
"SO easy to mount, so worth the price! I definitely didn’t love the gold at first. The arch is a nice gold, and the rest of the fixture is a bronzey gold that’s a little on the orange side. I really wanted to make this work. It was either this or the black because I definitely wanted to mount these. I gave it a chance and the color is NOT an issue for me anymore. The remote and settings are super convenient and easy to use. Very pleased with this purchase!! No complaints here at all.",1
Just love and very satisfied with this product and I have already ordered 5. Touch of class and elegance over a painting!,1
Very nice!,1
"Everything is fine but it’s not what I expected, I didn’t read that it doesn’t last long and that is what I was looking for but then if you are looking for a occasionally light this is perfect if not better get a plug in one",1
Products light area very small for a larger picture. I don't know why you would have a picture needing light so small for this product to cover in the first place.,0
"Just what I wanted, ordering a third!",1
Ordered three lights. All three lights stopped working even with minimal use. Very disappointed !,0
"The description said ""bright"" but it really isn't - I'm returning it",0
Returned as it was a painted brushed gold plastic finish not quite what I expected.,0
"It’s mostly plastic, close up it looks really cheap. However it looks ok over my pictures. Not work the price though. At most it shouldn’t be over $10-$15 bucks.",1
"It looks very nice, easy to install and the remote makes it easy to turn the light on and off.",1
Lights stopped working three months later.,0
I like this light but the two tone gold color was not what I was looking for. So I sprayed it with Rust-Oleum pure gold paint and I love it.,1
I purchased this item to light a dart board in my garage. Not nearly bright enough.,0
"Looks beautiful and makes a significant difference in the room. Easy to install - appreciate the built-in leveler. We used screws but tape likely would have worked. Adjustable. The multiple light settings, brightness and timer options are great. Excellent product, purchased two and about to purchase one more.",1
"Remote control died after first use, as well as the light. Changed the batteries multiple times and it drains quickly and is not bright. Wasn’t satisfied with this purchase. Better off investing in a higher quality light",0
"I stumbled across these lights and knew they needed a home above my gallery wall. The black it perfect and the remote control makes it so you can have it emit light without hardwiring them in.
The lights have cool and warm light so you can decide which you like best. I am really happy with them.",1
Very nice. I like the colir..sort of a gold/ rose gold. Worked fine for me. Needs 3 AA batteries. Has a leveler on the back. Nice touch. Perfect for what I wanted.,1
"Amazingly easy to hang, high quality, beautiful two settings!!",1
Was hoping for medal not plastic but looks ok.,0
"We love this light, makes for great additional night lighting.",1
Worked as advertised. Very impressive for the money. Brighter would be better; but it's pushing about as many lumens as it can with batteries and LEDs.,1
"Beautiful light, 3 different settings and can be controlled on the light of by the remote. Easy to install with a paper to show where the screws should go and it has a level built in the back piece. Great lights.",1
This works very well over my art. I love it.,1
"I thought this was going to gold, it is orange copper. It looks nothing like the gold in the picture. Had to check to make sure I order the correct color. Says gold, but it’s copper. Returning for sure.",0
"I installed this light above my dining room painting and first of all, it was not bright enough to light up the whole painting. Also, I used brand new high-quality batteries, and they died after just a few hours of use. I would recommend a light that plugs in and doesn't waste batteries.",0
"The product is attractive, effective, and easy to install.",1
"I'm impressed with this picture light, it's plastic but looks like metal ,has several settings and a remote!",1
"Could be a little brighter, still does the job.",1
"In the picture the gold colour of the metal and plastic( it’s all plastic except for the bar) are the same...in fact, only the metal bar is the same colour as the advertised item...the plastic is very bright old gold. I am luck that my picture frame can handle this colour above it....it would absolutely not work with a more modern frame or setting.The item is very cheap...the plastic got scratched as I was installing it. I am keeping it because it serves my immediate purpose, but I would certainly not recommend it.",0
Stopped working in a week!,0
Looks beautiful!,1
Very beautiful high quality,1
I have had the light fixture for 4 months. Turned it on maybe 5 or 6 times and now its is completely inoperable. Can't return it because the return window is close. I read on this site that trying to replace the bulb would be like buying a new unit. Clever! So what do I do? Take it off the wall and take a hammer to it!,0
SO ORANGE!! Not brass like the stock picture shows.,0
it won't work now & it won't repair,0
"The light is not bright at all, will not light up a small poster with main lights out. Disappointed with the product. The pictures from ""buyers"" are highly exaggerated for as brightness of the light. BUYER BEWARE.",0
This item is NOT gold it's a copper/orange color with a gold arm. If you are looking for gold to match your decor find a different brand as this is copper in color. Most annoying mislead on a product on Amazon.,0
"OK. I have a map of the Territory of Arizona 1880 framed all nice and stuff. I have it in the hallway. This light takes it from merely great, to Outstanding. I have a nice magnifying glass stationed nearby. With this yellow light feature I can study my map in pleasing light in the intensity of my choosing.
I pester every repairman and delivery person with my new light and they are to a man; astounded.
Gotta buy some more cool art as an excuse to buy some more of these fine lamps
Oh the lights are adjustable on the stalks, you can aim them at different areas of your artwork.
Nice feature",1
Installed in a dark corner over a picture that I treasure,1
I purchased this for my gallery picturr frames. It is not wide or bright enough to illuminate the frames. The wireless remote works seamlessly. The colors are good. If only they made it with stronger illumination...,0
"The white lights still work, but the yellow only worked for about 15 minutes. You get what you pay for.",0
Horrible color! Is not the color that is shown in the picture and the arm is not the same color as the rest of the lamp,0
So easy to install and the perfect light source for an original painting.,1
The lamp itself is nice. Easy to hang... love the built in level! BUT... It’s two totally different colors. It’s actually so ugly. I’m not happy with it at all!!,0
"Bought in silver, returned. The casing looks pretty cheap and plastic-y. Because you can't adjust the neck outward (you can side to side) you're really just lighting up the top 5 or 6 inches of your artwork. (Mine is 30 x 44) Because it's to close to the face of the art, it doesn't cast a very diffuse light, and you can see the reflection of the LEDS. I did like the warm/cool light option. And not very expensive, so probably fine for smaller pieces that are not reflective.",0
I liked the looks and color but now what do I do with the burned out section,0
"Extremely easy to install, looks amazing! I love it.",1
Love it,1
"The light looks very elegant.I fell in love with it at first glance. It' perfect for our art photo wall. It's battery run so there's no messy wiring. Remote controller makes it easy to control. Looks like it belongs in a art gallery. This was designed with love. Futuristic, elegant, well thought out.Highly recommended.",1
I liked the looks and color but now what do I do with the burned out section,0
"It works well and looks modern. However, the price is a reflection of the quality. Instead of metal it is plastic, so the gold is yellowish, which makes it look cheap. Especially the curved piece. That gold is different than the rest. Probably the black one would be better. I am returning it as it did not work for me.",0
It looks good but it’s mainly plastic. Wouldn’t order again.,0
A lot nicer than another type I purchased that was bulky and heavy. Light weight and easy to install Just two small screws I was able to just use a screwdriver. I love that the remote has a timer and the lights are rotatable. I wish the light was a tad brighter but might be too much of a glare then on glass.,1
love that i have the look of a pre-wired picture light. i would recommend. i purchased EIGHT different ones and this one looked the best for the price range.,1
Saw on tic tok and I love it. I now have four,1
Super cute. It added a nice touch to my wall case. Easy to install. I did not have to wait 12-20 months for my husband to install it either.,1
"These are very nice. The only reason that I didn't give them 5 stars is because the arm of each of the lights is just slightly off center, and there doesn't appear to be a way to straighten it without breaking the unit, so I just let it. It's not so noticeable that I needed to return it, but just annoys my OCD.",1
"i have an 1898 family oil portrait of great great grandma Alice.
she needed better lighting!",1
"Everything works as it should, but be prepared to change the batteries every 2 months.",0
Cheap plastic. Yuk.,0
Battery operated easy to install.,1
used to illuminate a chart but it is much too dim,0
"The quality is very poor. Stopped working after 2 months. Also, the color of the different components don't match.",0
"This is just what I was looking for. I wanted to light up a framed picture and there was no easy way to get power to the place. This went up very easily and is easy to remove for battery replacement. It has multiple brightness levels and selectable light tones from whiter to bluer. It remembers the settings, even when the batteries are changed. I have it on for about 3 hours a night and the batteries (3-AA) last between 2 and 3 weeks. Cheaper than an electrician. I wish the remote had more range, I have to stand very close to use it. But there is a switch on the side which can be used instead. One gripe, don't trust the paper template they give you to drill the mounting screws. It's off. Use the base plate itself for your template.",1
Just is not bright enough to highlight our painting,0
Love this light! It took about 5 minutes to install and it’s color is much prettier in person( not the yellow gold). You can literally hang these lights anywhere!,1
"I do not recommend, light is low and batteries run out quickly!",0
"I was very hopeful that this product would be good, unfortunately it wasn’t. It is gold plastic with gold metal. It drains the batteries even if you do not use it. Finally it is just not bright even at the highest setting. Wish I would have returned instead of waiting on it to grow on me.",0
"This is pretty cool. It adds extra highlight for your picture frame. Especially for night time, it kinda focuses on the frame to make that picture frame look good.",1
It was so easy to install and beautiful the first time i lit it up but then the light stopped working and it no longer turns on even after changing the batteries.,0
Very beautiful! Worked perfect for our art in our apartment. Also super easy to install!,1
"The gold on this looks very cheap. The lighting is just OK, it really doesn’t throw too much brightness.",0
This light was a good choice for our application but it is not bright enough for a larger picture. Unfortunately I will be returning this item.,0
"This was super easy to install and get set up. The remote controls are a little finicky but honestly I’m not turning them off/on very often.

It doesn’t emit a lot of light but is perfect for the gallery wall set up.",1
"This has been a really nice picture light. It's light weight , looks great and the remote is a plus. I have a few paintings and this light makes them stand out.",1
low cost/features,1
"The light it gives off isn’t very soft, but it looks nice for the price.",1
"Was not as bright as I thought, but looks good in the foyer",1
Like the light...buttons on the remote are stiff to push....,0
Love it. Used above large painting. Easy to install and use.,1
"I use this light in my theater room to illuminate the popcorn area. It's great. I was planning on using this above a really nice framed poster in the room but the light did look a little cheap next to the nicely framed image. So moving it over to the popcorn area it fit way better over there and had better function.

The light is really bright in our dark room. I keep it at around 10% brightness and it's the perfect strength needed. 100% is really bright for a room with low lights. The battery life has been great especially since I keep the lights so low.

I do not like the remote. It is typical for lights like this. I can see it breaking at some point which will be a problem but just hoping it lasts. You do have to be really close to use it. Like 1 foot away from the light.

For my purposes this is perfect.",1
"a dear friend painted a lovely still-life that was in a dark corner in my new townhome -
this light solved the problem with little expense!",1
You will burn through 3 AA batteries PER WEEK to use this light. If that does not bother you I say get it. I just put in new batteries again today as you can see in the photo and the brightness will last about 3 days and then goes super dim. We have it in our bathroom in a dark corner so it is turned on everyday. You would expect the brightness to last longer. At least now you know what your getting for the money.,0
Needed this light for a large oil painting. Works like a charm! I recommend this seller!!,1
Way to short of battery life!,0
Work actually as they are supposed to.,1
product was awsome,1
I was looking for a cordless picture light and purchased this item. It did not suit the picture and area that we were using it for. When I tried to return it I found out it could not be returned… now I have a $75 light with nowhere to use it.,0
"It really is!! It replaced a huge clunker of a light that took FOUR D-size batteries and I had to virtually disassemble the whole thing to replace them. This is a nicely made, almost delicate fixture that looks great even when it's not on. We hung it in maybe five minutes and I can see how easy it will be to replace the THREE AA batteries when it's time.
The remote works great with a number of available settings, but we wish the light on any setting could be just a tad brighter (wouldn't recommend for a dart board). A VERY good, attractive product at an extremely reasonable price.",1
"Really easy to install and it’s pretty, but it doesn’t light up a dang thing. I’m keeping it just as a decor but the light doesn’t really light up the picture, you can barely see it, the batteries are new and you can see where it’s changing from gold to white color but super super soft.",0
"I had been wanting a light for our picture, but I did not want a cord showing. This was perfect, and the finish matched our frame. The remote allows you to choose brightness, yellow or white light, timer, and dimmer. It is actually very nice, for the price. It was easy to install, and came with a built in level.",1
"This light is great for illuminating wall hangings. The fact that it uses batteries removes the need for wires and electrician outlets, and enhances its appearance. The remote control works well, and the fact that you can have either ‘cool’ or ‘warm’ light highlights different aspects of the picture. The light is particularly good for small pictures, would need wider light for large ones, so measuring width of your picture for the light is important.",1
It's perfect!!! It works great easy to install and gives that extra touch to my pictures. Just what I need it ❤️,1
Easy to install but tilts down. Battery remote quit too soon and I can’t reach button to do it manually,0
"I like them, I bought them 4 times already.",1
I purchased the black version as I’d read some reviews mentioning that the gold version is two-toned. The black finish is nice. The light is doing a pretty good job of illuminating my 47” wide painting. I wish there was a wider remote controlled version but this is good for the price. I used drywall screws for mounting instead of the screws that came with it.,1
Three stars for the ugliest looking remote you’ve ever seen- but everything else is perfect Bd wonderful,1
"I returned it because the metals on the lamp didn’t match. The neck is a yellow gold, and the base and the lamp are rose gold. I was looking for something that was all yellow gold. I did like that it was lightweight and was battery operated as it was going on a wall where i didnt want to hardwire or have a plug hanging from the lamp. But i did not try any of the features since I didn’t install it because of the color mismatch.",0
"I had a portrait done of my Granddaughter and hung it in my dimly lit hallway. My new light not only lights the portrait perfectly (in many different settings), but it's pretty and they look like they belong together :)",1
These lights are exactly what I was looking for. Very easy to hang & work perfectly!,1
Dim lighting,0
"For a 16 x 24 canvas it might be enough, but mine was 20 x 45 and not enough light.",1
Poor brightness,0
"Used this as lighting for framed movie posters, in our media room. Very easy installation. Remote control works well, and is easy to use. There are multiple brightness settings, and also has a timer. Ended up being the perfect lighting solution, exactly what I was looking for.",1
I put this over my fancy calendar and it is perfect! Draws attention to anything it illuminates!,1
"The product was easy to install. The remote is very convenient and offers a number of options for lighting level, timer, etc. looks very nice with my print.",1
Stopped working after first night,0
They are very nice.,1
The only problem I have with this is the brightness isn’t great and it goes through batteries way too fast. Otherwise it was easy to install and looks nice above the picture.,0
okay,1
flikers and is not bright at all. not to mention it is not gold but a cheap looking plastic color gold,0
not as bright as i wanted,1
Ez install,1
"Word to the wise- the picture shows a brass colored light that is plastic and metal. Okay. When I opened the box, the light itself is actually a copper color- the only part that is a true gold/brass color is the neck. The rest of it is a garish faux plastic copper. I'm going to try and spray paint it instead of return it, but it is not at all the color in the photo",0
"Wanted to use the lights for Pictures on the wall. They were very cheaply made and did not work well. Batteries went bad very quickly. Replaced them with a better light I had use d before. My fault, I knew they were to inexpensive to do what I wanted. Donated them to Goodwill.",0
"The lights are easy to use and lighting is great!
You can adjust the light to point more towards the wall or down wards just by twisting it!
Great price for the product!",1
"Such a nice light for those favorite pictures and soft lighting for your walls with choices of color and brightness.
I love them, I have purchased two.",1
Looks great over painting.,1
" Extremely pleased with how simple the install was. No hardwiring needed. There is a back plate that slides off with holes for each screw, after you screw the plate to the wall, the light fixture slides on the plate nice and snug. I used a level when installing. The remote has 3 different light options: blue, warm, and a mixture of blue/warm. It is dimmable and there is a timer option that I use at night as I’m going to bed. The gold color is a little on the orange gold color versus yellow gold but it still looks nice. The light can swivel as well as twist up or down depending on where you want the light reflected on. Really happy with this product and makes my canvas paintings I made stand out.",1
"The first remote that came in the pack did not work at all. I returned it and ordered a new replacement one. This remote works just fine - although you have to be close to it, pointed directly at it, and press firmly - and the button on the light itself works as described. The lights aren't very bright, but suits our purpose. Installation was easy, and it comes with a nice level so you don't have to measure it. For $25 it gets the job done, but don't expect to have your socks knocked off.",1
"This arrived ahead of time, and was very easy to install for a large painting we have.",1
"I purchased this light mainly because it had a timer function however, the timer does not come on each day at the same time like I wanted. The timer is only for minutes/hourly use.",0
"For the price you can’t beat it. Super easy to install - lightweight . The gold had a slight orange tint to it, so be mindful of that. I actually just taped over the light and spray painted ours with gold spray paint I had left over and then they were absolutely perfect.",1
Quit working after a week,0
Excellent,1
"I bought two of these and they looked fine and worked fine but after only three months, I started using rechargeable batteries because the normal batteries wouldn't last long. I took the rechargeable batteries out and charged them a few batteries at a time, when I went to put the batteries back in they worked fine in one but for the other I couldn't easily slide the battery in like before. I could only push it in snuggley but that would never have worked before I wouldn't be able to get them out again. The batteries had been out for two days and the body of it, where the batteries go, must have warped somehow. Odd because they are plastic. So it only lasted three months.",0
Perfect for the picture in the darker corner. Love it,1
"This product met my expectations in all respects. It was easy to install and I really liked the remote control aspect. Levels of brightness, on and off buttons and the ability to change lighting color from white to museum-like yellow are just great. The price was affordable and the delivery was fast. Will be getting additional lighting units for three other pictures.

Later post: This unit has a built-in timer with four time units, which is extremely handy. You can punch in for 15, 30, 1 hour, or 2 hours and it will automatically shut off. What a great feature!",1
Like it and would buy it again,1
its not bright and the gold finish looks cheap. I think I'll go with the rechargable one to see if thats any better,0
I love the remote idea. Tired of reaching up just to turn off or on!😀,1
we loved our lights. Couldn’t be better. Recommended.,1
VERY NICE,1
,1
Easy to install. Everything you need is included to make sure the fixture is balanced. Attractive looking. Great price. Will purchase more.,1
I like the picture light but the remote seems to go through batteries quickly.,1
This light was a great value. I'm using it for some framed jersey's.,1
"I purchased 2 of these lights and they are very nice,
One of the lights did not include the remote which is really disappointing",1
Looks better in person. Very lightweight and pretty.,1
Flimsy plastic but work great and the flimsy plastic is undetectable if the lights are installed high enough. Works well.,0
easy to install and priced right,1
"We spray painted gold to match decor, would be nice if offered in different colours",1
Love this light for over my picture! Easy to use and just the right amount of ambience,1
"These lights work perfectly! I love the different lighting, the timer and remote control. Exactly what I was looking for.",1
for picture,1
It is easy to install and lights up the picture for added emphasis. Looks and works well except the remote has to be within 6 foot to work.,1
I’m returning it. It is cheaply made and part of it is made out of plastic. The neck of the light is metal and a beautiful gold but the light portion and mounting section are plastic and a copper color. I was so disappointed and confused at the positive reviews.,0
Don't waste your time with this light. If your picture is bigger than a postcard this light will make little to no difference in the lighting and viewing of a picture. Really poor light output so it's being returned.,0
The light dramatically changes the artwork and adds calming ambiance. Super cheap amd easy to install. Love the remote! Every home needs one!,1
Overlightening Painting,1
Don’t buy this. It doesn’t work and you’ll have to go through the hassle of returning it.,0
This product was affordably-priced. It it was attractive and easy to install.,1
"It's nice for the price, remote is interesting....",1
This picture light is great. I especially like the remote allowing me to set the light for different auto turn-off capability. The brightness is perfect for pictures.,1
"Great light ! I just can’t have it all day ON
I installed on my office over a paint
Everybody loved it
Me too",1
"I was super upset, I just installed the light and with only 3 clicks the battery died on the remote!",0
The product is easy to install and gives a warm nice light,1
Nice but remote doesn’t do all 3 settings. It just does cool and warm. I like that the light housing is adjustable and can be turned out to spread the light more.,1
I used to this item for an oil painting. The light is dim the batteries needed to be pushed in a number of times and it’s already out of light. Very disappointed and dissatisfied.,0
"Not too bad, just wish it was brighter & the rod was gooseneck adjustable. I don’t plan on using this for a picture light.",1
"I had high hopes for this because I really hated having an electric cord dangling down the wall, but this just did not live up to expectations. After difficulty trying to screw into wall, we used 2-sided tape to hold it up. The remote worked fine. The amount of light was poor and distorted. When it came time to change batteries (5 days) we decided it was not worth the trouble to put it back up.",0
"Overall this product feels and looks cheap, considering the price. The remote function is neat but the signal isn’t all that strong so I had to be close and aiming directly at the unit. It does not put out very bright light and I noticed that after 3 days or so, the light has dimmed considerably as the batteries had already begun draining. I returned this plastic product and purchased a metal, powered one for not much more money.",0
nice product but the color is awful and doesn’t match. the curved part is gold and shiny and the rest of it is dark copper and matte. not at all like the picture,0
"It only lit about 6"" of the portrait. Didn't even reach the face",0
Looks good easy to light.,1
"This thing is trash. It's cheaply made, the set of three lights on either side will reflect on any pane of glass, and the lights contained in the unit are very dim. The white is PALE white and the warm is basically white. I WOULD HIGHLY NOT RECOMMEND BUYING THIS.",0
Works great.,1
"Easy to install, nice remote control, brightness. Beautiful",1
Fantastic product and super easy install,1
I waited 4 years to put a light over my favorite picture and I didn’t think I could like it anymore until I put the light on it!!,1
Illuminate a painting.,0
"With limited placement options, there is a strong lighting glare for paintings under glass, and I would not recommend this item for those uses.",0
Very nice quality.,1
"Looks great, easy to mount.",1
Really not worth installing. Just too little light.,0
"love the 3 alternative ""colors""/types of lighting on my large wall-hung Native American painting.",1
Didn’t work out of the box. Could not open the battery compartment on the remote to check if that was the issue. Looked easy enough to install if they had worked. Very cheap looking and much bigger than anticipated. Returned immediately.,0
"It looks so cheap and the ""gold"" color is not gold. It's more yellowish and doesn't match any of my art frames. I didn't even try to install it, just sent it back.",0
Very low brightness,0
"This was so easy to install that it blew my mind. I love it's sleek design. It's not as bright as I would like, but it's still a great ad to my portrait that's in a dark corner. I'm very happy with this purchase and recommend this as a good buy!!",1
"Looks nice and easy to setup. Definitely not high end, but was happy with the quality given the price.",1
Looks nice and like the control option,1
Great little light! Battery operated. Remote with lots of color and dimmer options.,1
I wanted a light to brighten my dark gallery corner but have no outlets in the area. This picture light solved my dilemma and illuminates Sadko perfectly. It’s inexpensive and effective. I’ll be buying another!,1
"Bought this a few weeks ago., finally put it up and it lasted one week. There is no difference in the dimming that you can really see. Plus It would cost a fortune in batteries. I do not recommend this.",0
,1
" Bought three 2 are working ok one does not turn on at all , I was very excited about this lights I was even going to order another one in black but after seen the problem that I have with the third light I can’t buy the black one, then I bought a 4th one to replace the one that didn’t turn on well the same thing it’s happening with the 4th does not turn on",0
This light fixture uses batteries at a ridiculous rate even though not kept on all the time.,0
"I was excited to install the light and as I was about to put it in the wall, the light began flickering. I installed brand new batteries and figured maybe they weren't in well, so I tried again. After a few minutes, same thing happened.",0
Easy to install and beautiful! Perfect amount of light over my art in the powder room! Also adds a beautiful glow in a dark room!,1
"I was a little nervous about ordering these, but they were super easy to install, love the variation in light color, as well as brightness levels. I ordered two; to my surprise, one remote will operate both of them without needing to use each remotes separately for each light. Would absolutely buy these again.",1
For the price it’s done very well so far.,1
"Très satisfaite, belle apparence, finition impeccable. Livraison rapide. Correspond à la description et à mes attentes.",1
Nice,1
"With limited placement options, there is a strong lighting glare for paintings under glass, and I would not recommend this item for those uses.",0
I am not satisfied with the result I got after I installed the device. It only lights up the top part of the canvas and the picture that was in the description of the device is so misleading. The light doesn't reach anywhere close to the bottom of the canvas as shown in the picture.,0
"Play Video
 I get so many compliments on these. I just bought 3 more!!",1
I must have over any great picture,1
"With limited placement options, there is a strong lighting glare for paintings under glass, and I would not recommend this item for those uses.",0
Great product but uses up a lot of batteries quickly. I kept it on low and was putting it on every night. Now I only put it on a couple times a week at night.,1
"For $68 it is not worth it. The light colour are warm or bright with timers, that’s nice but that’s about it. The “gold” light has a traditional gold neck but the two end pieces are more rose gold, fake plastic which I’ve tried to capture in the photos. I talked to “influencers” who bought this in USA and theirs is much better and for $25. If you’re in Canada do not buy this product unless you’re desperate and maybe buying black as it’ll probably be all the same shade. Definitely going to return, sadly.",0
Excellent light,1
These are great for the price! Dimmable and you can choose warm white vs the stark look of LED. They came with a template for screws so it was impossible to mess up the placement. Very happy with these!,1
It was very difficult to install (on a brick fireplace) and it is dim. Got it a few weeks ago and it’s getting dimmer and dimmer. I do not recommend this product.,0
,1
"So easy to install, looks great, adjustable light",1
"Better than my expectations,",1
"Easy to install, could be brighter. Remote functions work as described but longest timer setting is 120 minutes. Would be nice to include a 6hr on 18hr off feature.",1
The quality was not very strong.,1
The light is beautiful and easy to install. It even comes with a built in level. I would have given it five stars if not for the fact that it GUZZLES batteries. It takes three AA non-rechargeable batteries. I left mine on as a night light two nights in a row and then had to change the batteries. Needing to do that so often is highly annoying. It also seems wasteful and can’t be good for the economy. I wish this came in a more energy efficient version.,0
Easy to install and I typically use the push button to turn on. I would return if it wasn’t already hung.,0
Love this light! It is not as bright as I would have liked but it was very easy to install (with a built in level!) and it looks great!!,1
Nice light. Wish it was much brighter!,1
Works great.,1
Easy to install. Perfect for over my painting,1
"We installed the light, tested it. It worked at that time. Not used for even 1 hr collectively and it has stopped working.
Waste of money.",0
Like the remote. But wish it was wider and brighter,1
I gave it 4 stars above but overall 2 stars.. Batteries never last and always seems to be issues with lights but unit has so much potential.,0
,1
Item has stopped working. Changed the batteries and it still has not resolved the issue,0
The people who designed this lamp put some thought into making it easy to install. A tiny level bubble is built in to the mounting bracket!!!! That makes it easy peasy to hang it correctly. It’s the first time I’ve seen that. There’s a very helpful paper template too. I think the tiny level has potential to make it much easier to mount things correctly. It’s inclusion shows genuine concern for the customer.,1
Liked the easy installation. Liked how it lighted the picture. Liked it so much that we ordered 2 more for other pictures.,1
Love this light adds a touch of elegance to the living room. Easily to install and hang overall great purchase.,1
"This was so easy to install. But more importantly, it looks great and the price was reasonable. Purchased it to go over a painting of my daughter's wedding. Perfect addition to her new home! Would definitely recommend and will buy again.",1
"So so so disappointed in this. When I first got it, IT WAS WONDERFUL. Bright, working great and easy to use. Then after about a week, the light strength started failing after hardly using it. I thought it was a battery problem but then I put new batteries in. When I took out the old, the batteries were leaking and a white corrosive material was everywhere. I thought it was a bad battery. Put new batteries in. Still didn’t turn on. The inside had totally fallen apart.",0
"Be suspicious of a product that has packaging that says it requires AAA batteries, but when you set it up you will find that it uses AAs. If that was the only problem you could blame human error. However, I was bitten twice by this product. It's design meets our needs perfectly, but design does not overcome cheap materials, put together haphazardly. The first time I bought it through Home Depot and took it back for a refund. I waited a year or so and thought I would try It again -- Stupid!!!!!! It worked for a few days and then nothing. I replaced the new batteries in both the lamp and the controller and still nothing.

Do not buy this junk!",0
Such a nice light for over our electric piano! The 15 minute timer rocks & no cords. Really like the dimmer & different lighting options too. So glad we purchased this!,1
"Great lights for paintings and prints. Light. Affordable. Look great. What's really nice is that once the brightness and color is adjusted the way I want them to be, they turn on again with the same settings.",1
The arm should be longer. Also it should mention what size painting this size light is recommended for.,0
"Very convenient, easy to control.
I was expecting a brighter more illuminating light. It is priced fairly.
I like it, but would look at other brands if purchasing another one.",1
"not a great fit for me, but very good product",1
Nice price and easy install. Could be a tad brighter,1
Love the remote capabilities and love how these look on my gallery wall! Very happy with this purchase!,1
,1
I was hoping for more light and better range. I would have a plug in and better result if I could mount on a ceiling.,0
Makes a dark painting glo,1
"I have a plug-in picture light that is great! I decided to try a cordless light on another painting that I have. This light is weak and doesn’t illuminate the detail that is in the painting. It’ll do for now, unfortunately I can’t return it.",0
The illumination is terrible. Barely lights anything.,0
I love the light and the fact that it is battery operated and comes with a remote is a plus. It also comes with a installation diagram and level which came in hand. I did have to use the anchors that came with the screws and still had issues but this is on me and not the product.,1
I was really surprised how nice it looked in the hallway. Very reasonably priced. Very easy to put up. Love the two different lighting effects that you can choose from with the remote control. Comes fully assembled so all you do is insert the 3 AA batteries and install the wall.,1
"Awesome Product, super easy to set up. I wants a shadow effect for a wine wall and it was perfect.",1
"I purchased 3. Easy to install. 2/3 work perfectly. The 3rd one lights do not function properly. The first time I turned on for 1 hour and it worked great. The second time I wanted to use, the lights turned on but not fully, then would completely cut off after 10 minutes. 30 minutes later would turn back on and then off again. Swapped for new batteries, still the same thing. There must be a short.",1
There are two settings for bright or warm lights. The warm is less bright but not what I would call warm. It’s still too harsh for my taste.,0
It’s plastic but doesn’t feel too cheap. Take proper measurements before installing it,1
The product was delivered timely. It looks great. It was east to install. There are options of light choices for you particular artwork or where it hands. The remote is east to use and works well. I am very happy with my purchase,1
I am so please with the way this inexpensive light looks and works. But batteries are difficult to replace if you are short,1
Beautiful as described lights up very well.,1
Like the light...buttons on the remote are stiff to push....,0
Very easy to install.,1
